Grupo;AnoMesContemplacao;QtdContemLance;MaiorLance;MenorLance;MediaLance;TipoBem;Indicador;NumeroAssembleia;PrazoGrupo;PrazoRestante;INCC;INCC2;GrupoParceiro
000741;202510;1;13,0589;13,0589;13,0589;Imóvel;;139;180;41;2014-10-23;;S
000741;202511;4;21,8;21,2469;21,385175;Imóvel;;139;180;41;2014-10-23;;S
000741;202512;1;22,157;22,157;22,157;Imóvel;;139;180;41;2014-10-23;;S
000741;202601;3;24;23;23,33333333;Imóvel;;139;180;41;2014-10-23;;S
000741;202602;2;23,8908;23,8908;23,8908;Imóvel;;139;180;41;2014-10-23;;S
000741;202603;1;23,3352;23,3352;23,3352;Imóvel;;139;180;41;2014-10-23;;S
000741;202604;2;22,7796;22,7796;22,7796;Imóvel;;139;180;41;2014-10-23;;S
000742;202503;3;52,9414;22;34,98126667;Imóvel;;139;180;41;2014-10-23;;S
000742;202504;1;20;20;20;Imóvel;;139;180;41;2014-10-23;;S
000742;202505;2;48,2667;28,1203;38,1935;Imóvel;;139;180;41;2014-10-23;;S
000742;202506;2;28,3356;28;28,1678;Imóvel;;139;180;41;2014-10-23;;S
000742;202508;1;26,9608;26,9608;26,9608;Imóvel;;139;180;41;2014-10-23;;S
000742;202509;1;22,5839;22,5839;22,5839;Imóvel;;139;180;41;2014-10-23;;S
000742;202510;4;26,1407;5,548;17,2901;Imóvel;;139;180;41;2014-10-23;;S
000742;202511;2;25,5576;25,5576;25,5576;Imóvel;;139;180;41;2014-10-23;;S
000742;202601;3;24,4464;24,4464;24,4464;Imóvel;;139;180;41;2014-10-23;;S
000742;202602;2;23,8908;23,8908;23,8908;Imóvel;;139;180;41;2014-10-23;;S
000742;202603;1;20;20;20;Imóvel;;139;180;41;2014-10-23;;S
000742;202604;4;22,7796;22,7796;22,7796;Imóvel;;139;180;41;2014-10-23;;S
000743;202503;3;30,558;30,558;30,558;Imóvel;;138;180;42;2014-11-17;;S
000743;202504;3;30,0024;30,0024;30,0024;Imóvel;;138;180;42;2014-11-17;;S
000743;202505;2;29,4468;29,4468;29,4468;Imóvel;;138;180;42;2014-11-17;;S
000743;202506;3;30,0617;28,8912;29,28136667;Imóvel;;138;180;42;2014-11-17;;S
000743;202507;2;28,3356;28,3356;28,3356;Imóvel;;138;180;42;2014-11-17;;S
000743;202508;2;27,78;18,9695;23,37475;Imóvel;;138;180;42;2014-11-17;;S
000743;202509;1;27,2244;27,2244;27,2244;Imóvel;;138;180;42;2014-11-17;;S
000743;202510;2;26,66;17;21,83;Imóvel;;138;180;42;2014-11-17;;S
000743;202511;4;26,113;14,118;18,40495;Imóvel;;138;180;42;2014-11-17;;S
000743;202512;2;25,5338;19,85;22,6919;Imóvel;;138;180;42;2014-11-17;;S
000743;202601;4;27,1681;23;25,042025;Imóvel;;138;180;42;2014-11-17;;S
000743;202602;1;24,4464;24,4464;24,4464;Imóvel;;138;180;42;2014-11-17;;S
000743;202603;3;23,8908;23,8908;23,8908;Imóvel;;138;180;42;2014-11-17;;S
000743;202604;1;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;S
000744;202503;2;30,558;30,554;30,556;Imóvel;;138;180;42;2014-11-17;;S
000744;202504;1;30,0024;30,0024;30,0024;Imóvel;;138;180;42;2014-11-17;;S
000744;202505;2;29,4468;29,4468;29,4468;Imóvel;;138;180;42;2014-11-17;;S
000744;202506;4;28,8912;28;28,37;Imóvel;;138;180;42;2014-11-17;;S
000744;202508;2;16;8,4408;12,2204;Imóvel;;138;180;42;2014-11-17;;S
000744;202509;1;18;18;18;Imóvel;;138;180;42;2014-11-17;;S
000744;202510;1;20;20;20;Imóvel;;138;180;42;2014-11-17;;S
000744;202511;1;21,2121;21,2121;21,2121;Imóvel;;138;180;42;2014-11-17;;S
000744;202512;2;20,0001;17,6753;18,8377;Imóvel;;138;180;42;2014-11-17;;S
000744;202601;1;21;21;21;Imóvel;;138;180;42;2014-11-17;;S
000744;202602;1;24,4464;24,4464;24,4464;Imóvel;;138;180;42;2014-11-17;;S
000744;202603;1;23,8908;23,8908;23,8908;Imóvel;;138;180;42;2014-11-17;;S
000744;202604;2;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;S
000745;202503;5;30,558;13;22,84134;Imóvel;;138;180;42;2014-11-17;;S
000745;202504;1;30,0024;30,0024;30,0024;Imóvel;;138;180;42;2014-11-17;;S
000745;202505;1;29,4468;29,4468;29,4468;Imóvel;;138;180;42;2014-11-17;;S
000745;202506;4;41,01;28,5888;34,08225;Imóvel;;138;180;42;2014-11-17;;S
000745;202507;2;28,3356;28;28,1678;Imóvel;;138;180;42;2014-11-17;;S
000745;202508;1;10;10;10;Imóvel;;138;180;42;2014-11-17;;S
000745;202509;2;27,2244;17;22,1122;Imóvel;;138;180;42;2014-11-17;;S
000745;202512;2;20;17,1311;18,56555;Imóvel;;138;180;42;2014-11-17;;S
000745;202601;1;21,7316;21,7316;21,7316;Imóvel;;138;180;42;2014-11-17;;S
000745;202602;1;24,4464;24,4464;24,4464;Imóvel;;138;180;42;2014-11-17;;S
000745;202603;2;23,8908;23,8908;23,8908;Imóvel;;138;180;42;2014-11-17;;S
000745;202604;2;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;S
000746;202503;1;22,7641;22,7641;22,7641;Imóvel;;138;180;42;2014-11-17;;S
000746;202504;3;21,5824;20;21,05493333;Imóvel;;138;180;42;2014-11-17;;S
000746;202505;1;29,4468;29,4468;29,4468;Imóvel;;138;180;42;2014-11-17;;S
000746;202506;2;33,5443;28,8912;31,21775;Imóvel;;138;180;42;2014-11-17;;S
000746;202507;2;26;25;25,5;Imóvel;;138;180;42;2014-11-17;;S
000746;202508;2;19,8331;16;17,91655;Imóvel;;138;180;42;2014-11-17;;S
000746;202509;1;26,5;26,5;26,5;Imóvel;;138;180;42;2014-11-17;;S
000746;202510;1;26,66;26,66;26,66;Imóvel;;138;180;42;2014-11-17;;S
000746;202512;1;24;24;24;Imóvel;;138;180;42;2014-11-17;;S
000746;202601;3;25,002;23,0415;24,3485;Imóvel;;138;180;42;2014-11-17;;S
000746;202602;1;24,4464;24,4464;24,4464;Imóvel;;138;180;42;2014-11-17;;S
000746;202603;1;23,8908;23,8908;23,8908;Imóvel;;138;180;42;2014-11-17;;S
000746;202604;1;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;S
000747;202503;2;30,558;30;30,279;Imóvel;;138;180;42;2014-11-17;;S
000747;202504;4;30,0024;15,5718;22,86785;Imóvel;;138;180;42;2014-11-17;;S
000747;202505;2;29,4468;29,4468;29,4468;Imóvel;;138;180;42;2014-11-17;;S
000747;202506;4;28,5888;12,9753;23,641025;Imóvel;;138;180;42;2014-11-17;;S
000747;202507;1;26,3654;26,3654;26,3654;Imóvel;;138;180;42;2014-11-17;;S
000747;202510;2;17;9,0939;13,04695;Imóvel;;138;180;42;2014-11-17;;S
000747;202511;2;17;15,05;16,025;Imóvel;;138;180;42;2014-11-17;;S
000747;202512;1;17;17;17;Imóvel;;138;180;42;2014-11-17;;S
000747;202601;1;20;20;20;Imóvel;;138;180;42;2014-11-17;;S
000747;202602;2;24,4464;24,4464;24,4464;Imóvel;;138;180;42;2014-11-17;;S
000747;202603;2;23,8908;17,4624;20,6766;Imóvel;;138;180;42;2014-11-17;;S
000747;202604;3;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;S
000748;202503;3;30,558;30,5;30,52726667;Imóvel;;138;180;42;2014-11-17;;N
000748;202504;1;29,9944;29,9944;29,9944;Imóvel;;138;180;42;2014-11-17;;N
000748;202505;5;29,4468;18,6598;26,44614;Imóvel;;138;180;42;2014-11-17;;N
000748;202506;3;28,8912;25;27,49333333;Imóvel;;138;180;42;2014-11-17;;N
000748;202507;4;28,3356;11,9482;20,219825;Imóvel;;138;180;42;2014-11-17;;N
000748;202508;2;16;13,8799;14,93995;Imóvel;;138;180;42;2014-11-17;;N
000748;202509;3;16;15;15,59586667;Imóvel;;138;180;42;2014-11-17;;N
000748;202510;3;22;17;19,66666667;Imóvel;;138;180;42;2014-11-17;;N
000748;202511;3;32,4093;18;23,9248;Imóvel;;138;180;42;2014-11-17;;N
000748;202512;1;25,55;25,55;25,55;Imóvel;;138;180;42;2014-11-17;;N
000748;202601;4;25,0002;23;23,50005;Imóvel;;138;180;42;2014-11-17;;N
000748;202602;4;24,4464;23;24,0848;Imóvel;;138;180;42;2014-11-17;;N
000748;202603;3;23,8908;21,1218;22,96753333;Imóvel;;138;180;42;2014-11-17;;N
000748;202604;1;23,3352;23,3352;23,3352;Imóvel;;138;180;42;2014-11-17;;N
000749;202503;2;54,2849;31,6692;42,97705;Imóvel;;136;180;44;2015-01-08;;S
000749;202504;2;31,1111;20;25,55555;Imóvel;;136;180;44;2015-01-08;;S
000749;202505;1;27,38;27,38;27,38;Imóvel;;136;180;44;2015-01-08;;S
000749;202506;5;29,3365;7,684;21,60656;Imóvel;;136;180;44;2015-01-08;;S
000749;202507;4;29,4468;22;27,212;Imóvel;;136;180;44;2015-01-08;;S
000749;202508;1;13,9646;13,9646;13,9646;Imóvel;;136;180;44;2015-01-08;;S
000749;202509;3;17;7,1462;12,71463333;Imóvel;;136;180;44;2015-01-08;;S
000749;202511;2;16;16;16;Imóvel;;136;180;44;2015-01-08;;S
000749;202512;2;26,6607;20;23,33035;Imóvel;;136;180;44;2015-01-08;;S
000749;202601;5;26,1132;11,5789;19,13842;Imóvel;;136;180;44;2015-01-08;;S
000749;202602;2;21,5321;5,9873;13,7597;Imóvel;;136;180;44;2015-01-08;;S
000749;202603;3;22,2;20;21,0249;Imóvel;;136;180;44;2015-01-08;;S
000749;202604;4;24,4464;20,2513;22,93965;Imóvel;;136;180;44;2015-01-08;;S
000750;202503;1;28,7529;28,7529;28,7529;Imóvel;;136;180;44;2015-01-08;;S
000750;202504;3;37,5879;20;27,52516667;Imóvel;;136;180;44;2015-01-08;;S
000750;202505;3;30,187;13;19,01736667;Imóvel;;136;180;44;2015-01-08;;S
000750;202506;4;17,5263;6,3096;13,215725;Imóvel;;136;180;44;2015-01-08;;S
000750;202507;3;24,0544;10;14,715;Imóvel;;136;180;44;2015-01-08;;S
000750;202509;1;15;15;15;Imóvel;;136;180;44;2015-01-08;;S
000750;202510;1;20;20;20;Imóvel;;136;180;44;2015-01-08;;S
000750;202511;2;22;21,2746;21,6373;Imóvel;;136;180;44;2015-01-08;;S
000750;202512;1;24,57;24,57;24,57;Imóvel;;136;180;44;2015-01-08;;S
000750;202601;1;25;25;25;Imóvel;;136;180;44;2015-01-08;;S
000750;202602;2;26,6289;25,5576;26,09325;Imóvel;;136;180;44;2015-01-08;;S
000750;202604;3;24,4464;24,4464;24,4464;Imóvel;;136;180;44;2015-01-08;;S
000751;202503;2;31,6692;30;30,8346;Imóvel;;136;180;44;2015-01-08;;S
000751;202504;4;31,1136;20,0055;23,442275;Imóvel;;136;180;44;2015-01-08;;S
000751;202505;2;30,558;21,0132;25,7856;Imóvel;;136;180;44;2015-01-08;;S
000751;202506;2;33,3314;19,9076;26,6195;Imóvel;;136;180;44;2015-01-08;;S
000751;202507;1;25,2233;25,2233;25,2233;Imóvel;;136;180;44;2015-01-08;;S
000751;202508;1;11,3438;11,3438;11,3438;Imóvel;;136;180;44;2015-01-08;;S
000751;202509;3;15;9,2679;11,75933333;Imóvel;;136;180;44;2015-01-08;;S
000751;202510;2;25,2974;11,8469;18,57215;Imóvel;;136;180;44;2015-01-08;;S
000751;202512;1;14;14;14;Imóvel;;136;180;44;2015-01-08;;S
000751;202601;1;20;20;20;Imóvel;;136;180;44;2015-01-08;;S
000751;202602;1;25,5576;25,5576;25,5576;Imóvel;;136;180;44;2015-01-08;;S
000751;202603;2;20;20;20;Imóvel;;136;180;44;2015-01-08;;S
000751;202604;1;24,4464;24,4464;24,4464;Imóvel;;136;180;44;2015-01-08;;S
000752;202503;3;31,6692;30;31,1128;Imóvel;;136;180;44;2015-01-08;;S
000752;202504;5;28,7731;16;25,75462;Imóvel;;136;180;44;2015-01-08;;S
000752;202505;3;30,558;13;20,21163333;Imóvel;;136;180;44;2015-01-08;;S
000752;202506;1;17,9156;17,9156;17,9156;Imóvel;;136;180;44;2015-01-08;;S
000752;202507;1;24,8122;24,8122;24,8122;Imóvel;;136;180;44;2015-01-08;;S
000752;202508;2;36,4317;7,5917;22,0117;Imóvel;;136;180;44;2015-01-08;;S
000752;202509;2;18;12,8817;15,44085;Imóvel;;136;180;44;2015-01-08;;S
000752;202510;1;22;22;22;Imóvel;;136;180;44;2015-01-08;;S
000752;202511;3;22,0329;21;21,67763333;Imóvel;;136;180;44;2015-01-08;;S
000752;202512;2;23,98;22;22,99;Imóvel;;136;180;44;2015-01-08;;S
000752;202601;1;23;23;23;Imóvel;;136;180;44;2015-01-08;;S
000752;202602;1;25,5576;25,5576;25,5576;Imóvel;;136;180;44;2015-01-08;;S
000752;202603;2;25,002;25,002;25,002;Imóvel;;136;180;44;2015-01-08;;S
000752;202604;3;30,3404;24,4464;26,41106667;Imóvel;;136;180;44;2015-01-08;;S
000753;202503;4;54,2849;26;35,905825;Imóvel;;136;180;44;2015-01-08;;S
000753;202504;1;21;21;21;Imóvel;;136;180;44;2015-01-08;;S
000753;202505;1;30,558;30,558;30,558;Imóvel;;136;180;44;2015-01-08;;S
000753;202506;3;33,3314;17,5236;26,7305;Imóvel;;136;180;44;2015-01-08;;S
000753;202507;3;29,4468;27,909;28,9315;Imóvel;;136;180;44;2015-01-08;;S
000753;202508;1;16,8116;16,8116;16,8116;Imóvel;;136;180;44;2015-01-08;;S
000753;202509;1;15;15;15;Imóvel;;136;180;44;2015-01-08;;S
000753;202510;1;27,7721;27,7721;27,7721;Imóvel;;136;180;44;2015-01-08;;S
000753;202512;3;26,6688;14;18,71403333;Imóvel;;136;180;44;2015-01-08;;S
000753;202601;2;20;20;20;Imóvel;;136;180;44;2015-01-08;;S
000753;202602;4;21,2735;5,9575;10,714725;Imóvel;;136;180;44;2015-01-08;;S
000753;202603;2;22,2;20;21,1;Imóvel;;136;180;44;2015-01-08;;S
000753;202604;1;24,4464;24,4464;24,4464;Imóvel;;136;180;44;2015-01-08;;S
000754;202503;2;31,6692;26;28,8346;Imóvel;;136;180;44;2015-01-08;;N
000754;202504;2;37,5879;27;32,29395;Imóvel;;136;180;44;2015-01-08;;N
000754;202505;2;13,8651;7,539;10,70205;Imóvel;;136;180;44;2015-01-08;;N
000754;202506;2;14,5263;12,3735;13,4499;Imóvel;;136;180;44;2015-01-08;;N
000754;202507;2;23,9435;16,0001;19,9718;Imóvel;;136;180;44;2015-01-08;;N
000754;202508;1;28,8912;28,8912;28,8912;Imóvel;;136;180;44;2015-01-08;;N
000754;202509;2;28,3356;12,6112;20,4734;Imóvel;;136;180;44;2015-01-08;;N
000754;202512;3;21;10;13,74866667;Imóvel;;136;180;44;2015-01-08;;N
000754;202601;1;9,6542;9,6542;9,6542;Imóvel;;136;180;44;2015-01-08;;N
000754;202603;1;13;13;13;Imóvel;;136;180;44;2015-01-08;;N
000754;202604;1;28,6485;28,6485;28,6485;Imóvel;;136;180;44;2015-01-08;;N
000755;202503;2;31,6692;30;30,8346;Imóvel;;136;180;44;2015-01-19;;S
000755;202505;1;29,659;29,659;29,659;Imóvel;;136;180;44;2015-01-19;;S
000755;202506;1;19;19;19;Imóvel;;136;180;44;2015-01-19;;S
000755;202507;3;25,2142;8,4102;18,22876667;Imóvel;;136;180;44;2015-01-19;;S
000755;202508;4;16;13;14,5;Imóvel;;136;180;44;2015-01-19;;S
000755;202509;3;22,75;15;18,58333333;Imóvel;;136;180;44;2015-01-19;;S
000755;202510;1;16,6599;16,6599;16,6599;Imóvel;;136;180;44;2015-01-19;;S
000755;202512;2;16,66;15;15,83;Imóvel;;136;180;44;2015-01-19;;S
000755;202601;1;11,584;11,584;11,584;Imóvel;;136;180;44;2015-01-19;;S
000755;202603;1;22,2;22,2;22,2;Imóvel;;136;180;44;2015-01-19;;S
000755;202604;2;24,4464;22;23,2232;Imóvel;;136;180;44;2015-01-19;;S
000756;202503;3;36,4808;30;32,90186667;Imóvel;;135;180;45;2015-02-09;;S
000756;202504;4;28;17,1718;21,57735;Imóvel;;135;180;45;2015-02-09;;S
000756;202505;3;37,3302;28,6005;32,3481;Imóvel;;135;180;45;2015-02-09;;S
000756;202506;4;37,6739;21,9999;30,061575;Imóvel;;135;180;45;2015-02-09;;S
000756;202507;1;28,1872;28,1872;28,1872;Imóvel;;135;180;45;2015-02-09;;S
000756;202508;4;29,439;10,8528;20,09995;Imóvel;;135;180;45;2015-02-09;;S
000756;202509;1;7,108;7,108;7,108;Imóvel;;135;180;45;2015-02-09;;S
000756;202510;2;22,3813;11,8469;17,1141;Imóvel;;135;180;45;2015-02-09;;S
000756;202511;1;25;25;25;Imóvel;;135;180;45;2015-02-09;;S
000756;202512;1;41,2143;41,2143;41,2143;Imóvel;;135;180;45;2015-02-09;;S
000756;202601;1;26,6688;26,6688;26,6688;Imóvel;;135;180;45;2015-02-09;;S
000756;202602;2;26,1132;26,1132;26,1132;Imóvel;;135;180;45;2015-02-09;;S
000756;202603;2;25,5576;25,5576;25,5576;Imóvel;;135;180;45;2015-02-09;;S
000756;202604;1;29,1042;29,1042;29,1042;Imóvel;;135;180;45;2015-02-09;;S
000757;202503;2;32,2248;32,2248;32,2248;Imóvel;;135;180;45;2015-02-18;;S
000757;202504;2;35,8974;31,6636;33,7805;Imóvel;;135;180;45;2015-02-18;;S
000757;202505;1;29,0973;29,0973;29,0973;Imóvel;;135;180;45;2015-02-18;;S
000757;202507;4;36,4354;18;28,064625;Imóvel;;135;180;45;2015-02-18;;S
000757;202508;1;16;16;16;Imóvel;;135;180;45;2015-02-18;;S
000757;202509;2;13,7777;12,8631;13,3204;Imóvel;;135;180;45;2015-02-18;;S
000757;202510;3;20;11,8469;17,2823;Imóvel;;135;180;45;2015-02-18;;S
000757;202511;1;25;25;25;Imóvel;;135;180;45;2015-02-18;;S
000757;202602;3;12,2222;10,101;11,51513333;Imóvel;;135;180;45;2015-02-18;;S
000757;202603;1;25;25;25;Imóvel;;135;180;45;2015-02-18;;S
000757;202604;3;25,002;22,9705;24,32483333;Imóvel;;135;180;45;2015-02-18;;S
000758;202503;2;38,221;22,29;30,2555;Imóvel;;134;180;46;2015-03-12;;S
000758;202504;2;54,2695;20;37,13475;Imóvel;;134;180;46;2015-03-12;;S
000758;202505;2;31,0692;17,0817;24,07545;Imóvel;;134;180;46;2015-03-12;;S
000758;202506;2;30,7245;17,8545;24,2895;Imóvel;;134;180;46;2015-03-12;;S
000758;202507;2;26,724;19,7488;23,2364;Imóvel;;134;180;46;2015-03-12;;S
000758;202508;5;30,0024;13,4546;20,77466;Imóvel;;134;180;46;2015-03-12;;S
000758;202509;3;29,4468;15;24,6312;Imóvel;;134;180;46;2015-03-12;;S
000758;202510;1;11,8469;11,8469;11,8469;Imóvel;;134;180;46;2015-03-12;;S
000758;202512;1;20;20;20;Imóvel;;134;180;46;2015-03-12;;S
000758;202601;1;19;19;19;Imóvel;;134;180;46;2015-03-12;;S
000758;202602;2;16;6,7223;11,36115;Imóvel;;134;180;46;2015-03-12;;S
000758;202603;1;22,2;22,2;22,2;Imóvel;;134;180;46;2015-03-12;;S
000758;202604;1;25,5576;25,5576;25,5576;Imóvel;;134;180;46;2015-03-12;;S
000759;202503;3;25;22;23,25923333;Imóvel;;134;180;46;2015-03-20;;N
000759;202504;3;54,2695;24,9876;36,41903333;Imóvel;;134;180;46;2015-03-20;;N
000759;202505;2;31,212;30;30,606;Imóvel;;134;180;46;2015-03-20;;N
000759;202506;2;31,1056;30,7245;30,91505;Imóvel;;134;180;46;2015-03-20;;N
000759;202507;3;30,558;28,5019;29,71996667;Imóvel;;134;180;46;2015-03-20;;N
000759;202508;2;30,0024;28,7303;29,36635;Imóvel;;134;180;46;2015-03-20;;N
000759;202509;1;18,1016;18,1016;18,1016;Imóvel;;134;180;46;2015-03-20;;N
000759;202510;3;28,8912;12,7089;23,4971;Imóvel;;134;180;46;2015-03-20;;N
000759;202511;1;28,8832;28,8832;28,8832;Imóvel;;134;180;46;2015-03-20;;N
000759;202512;2;35,6979;27,772;31,73495;Imóvel;;134;180;46;2015-03-20;;N
000759;202602;1;14,121;14,121;14,121;Imóvel;;134;180;46;2015-03-20;;N
000759;202603;2;10,2222;9,6;9,9111;Imóvel;;134;180;46;2015-03-20;;N
000760;202503;4;13,2578;9,1925;11,2601;Imóvel;;133;180;47;2015-04-13;;N
000760;202504;4;54,6313;22;32,843075;Imóvel;;133;180;47;2015-04-13;;N
000760;202505;2;32,2587;30,5568;31,40775;Imóvel;;133;180;47;2015-04-13;;N
000760;202507;4;37,2818;16,1202;28,9073;Imóvel;;133;180;47;2015-04-13;;N
000760;202509;2;30,0024;19;24,5012;Imóvel;;133;180;47;2015-04-13;;N
000760;202510;3;20;9,7148;13,60863333;Imóvel;;133;180;47;2015-04-13;;N
000760;202511;1;16,7685;16,7685;16,7685;Imóvel;;133;180;47;2015-04-13;;N
000760;202512;1;13,25;13,25;13,25;Imóvel;;133;180;47;2015-04-13;;N
000760;202601;1;20;20;20;Imóvel;;133;180;47;2015-04-13;;N
000761;202503;3;23,984;19,5;22,12426667;Imóvel;;133;180;47;2015-04-13;;N
000761;202504;3;54,6313;26;35,5471;Imóvel;;133;180;47;2015-04-13;;N
000761;202505;10;44,1779;32,2167;38,19811;Imóvel;;133;180;47;2015-04-13;;N
000761;202506;2;31,6611;31,6611;31,6611;Imóvel;;133;180;47;2015-04-13;;N
000761;202507;2;31,1136;31,1136;31,1136;Imóvel;;133;180;47;2015-04-13;;N
000761;202508;1;25;25;25;Imóvel;;133;180;47;2015-04-13;;N
000761;202509;1;30,0024;30,0024;30,0024;Imóvel;;133;180;47;2015-04-13;;N
000761;202510;1;20;20;20;Imóvel;;133;180;47;2015-04-13;;N
000761;202511;1;28,8912;28,8912;28,8912;Imóvel;;133;180;47;2015-04-13;;N
000761;202512;1;28,2076;28,2076;28,2076;Imóvel;;133;180;47;2015-04-13;;N
000761;202601;1;13,4242;13,4242;13,4242;Imóvel;;133;180;47;2015-04-13;;N
000761;202603;6;47,0583;9,703;29,72445;Imóvel;;133;180;47;2015-04-13;;N
000762;202503;4;37,0051;22,7953;31,673;Imóvel;;132;180;48;2015-05-08;;N
000762;202504;3;26,01;24,3544;25,4548;Imóvel;;132;180;48;2015-05-08;;N
000762;202505;5;37,1152;32,2802;33,46038;Imóvel;;132;180;48;2015-05-08;;N
000762;202506;5;32,2248;30,69;31,83336;Imóvel;;132;180;48;2015-05-08;;N
000762;202507;6;31,6692;13;22,84658333;Imóvel;;132;180;48;2015-05-08;;N
000762;202509;4;30,4315;10;16,215475;Imóvel;;132;180;48;2015-05-08;;N
000762;202510;1;29,9946;29,9946;29,9946;Imóvel;;132;180;48;2015-05-08;;N
000762;202511;3;41,3581;8,326;26,37696667;Imóvel;;132;180;48;2015-05-08;;N
000762;202512;2;15;11,2222;13,1111;Imóvel;;132;180;48;2015-05-08;;N
000762;202601;2;14,7;14,7;14,7;Imóvel;;132;180;48;2015-05-08;;N
000762;202602;1;20;20;20;Imóvel;;132;180;48;2015-05-08;;N
000762;202603;4;11,9999;9,8038;10,679675;Imóvel;;132;180;48;2015-05-08;;N
000762;202604;1;25;25;25;Imóvel;;132;180;48;2015-05-08;;N
000763;202503;2;37,6526;26,4654;32,059;Imóvel;;132;180;48;2015-05-08;;N
000763;202504;4;23,8;20,15;22,05;Imóvel;;132;180;48;2015-05-08;;N
000763;202505;3;32,2853;30,3031;31,16566667;Imóvel;;132;180;48;2015-05-08;;N
000763;202506;4;37,6028;29,6822;32,27185;Imóvel;;132;180;48;2015-05-08;;N
000763;202507;3;31,6692;20;26,32733333;Imóvel;;132;180;48;2015-05-08;;N
000763;202508;1;18,4591;18,4591;18,4591;Imóvel;;132;180;48;2015-05-08;;N
000763;202509;6;30,558;15,01;23,546;Imóvel;;132;180;48;2015-05-08;;N
000763;202510;3;17,4;16,8;17,0324;Imóvel;;132;180;48;2015-05-08;;N
000763;202511;1;26,1685;26,1685;26,1685;Imóvel;;132;180;48;2015-05-08;;N
000763;202512;2;20;14,1765;17,08825;Imóvel;;132;180;48;2015-05-08;;N
000763;202601;2;20,3752;19;19,6876;Imóvel;;132;180;48;2015-05-08;;N
000763;202603;2;47,5713;16,2722;31,92175;Imóvel;;132;180;48;2015-05-08;;N
000764;202503;6;55,9643;20;32,56068333;Imóvel;;132;180;48;2015-05-13;;N
000764;202504;3;28,9876;25,51;26,83253333;Imóvel;;132;180;48;2015-05-13;;N
000764;202505;2;26;26;26;Imóvel;;132;180;48;2015-05-13;;N
000764;202506;2;38,6637;26;32,33185;Imóvel;;132;180;48;2015-05-13;;N
000764;202507;3;31,6692;20;27,15826667;Imóvel;;132;180;48;2015-05-13;;N
000764;202508;3;21,3111;12,1;18,13703333;Imóvel;;132;180;48;2015-05-13;;N
000764;202509;1;28,5687;28,5687;28,5687;Imóvel;;132;180;48;2015-05-13;;N
000764;202510;2;16,4314;15;15,7157;Imóvel;;132;180;48;2015-05-13;;N
000764;202512;2;24,8166;20,5;22,6583;Imóvel;;132;180;48;2015-05-13;;N
000764;202601;2;12,6148;10,2784;11,4466;Imóvel;;132;180;48;2015-05-13;;N
000764;202602;3;27,78;27,78;27,78;Imóvel;;132;180;48;2015-05-13;;N
000764;202603;4;47,5713;9,8038;30,5141;Imóvel;;132;180;48;2015-05-13;;N
000764;202604;2;26,6688;13,2573;19,96305;Imóvel;;132;180;48;2015-05-13;;N
000765;202503;5;55,9643;18;31,15816;Imóvel;;132;180;48;2015-05-20;;N
000765;202504;3;21;18,9999;20,04996667;Imóvel;;132;180;48;2015-05-20;;N
000765;202505;2;32,7804;25;28,8902;Imóvel;;132;180;48;2015-05-20;;N
000765;202506;3;34,9409;13;26,5811;Imóvel;;132;180;48;2015-05-20;;N
000765;202507;6;43,8483;20;30,85601667;Imóvel;;132;180;48;2015-05-20;;N
000765;202508;1;17,2561;17,2561;17,2561;Imóvel;;132;180;48;2015-05-20;;N
000765;202509;2;30,5701;30,558;30,56405;Imóvel;;132;180;48;2015-05-20;;N
000765;202511;3;45,7281;6,7903;19,76956667;Imóvel;;132;180;48;2015-05-20;;N
000765;202512;2;28,8946;20,5;24,6973;Imóvel;;132;180;48;2015-05-20;;N
000765;202601;3;22;12,6148;18,20493333;Imóvel;;132;180;48;2015-05-20;;N
000765;202602;2;11,0067;6,6592;8,83295;Imóvel;;132;180;48;2015-05-20;;N
000765;202603;5;47,5713;9,15;28,5034;Imóvel;;132;180;48;2015-05-20;;N
000765;202604;1;25;25;25;Imóvel;;132;180;48;2015-05-20;;N
000766;202503;2;37,6526;24,0872;30,8699;Imóvel;;132;180;48;2015-05-20;;N
000766;202504;4;29;25;27,1421;Imóvel;;132;180;48;2015-05-20;;N
000766;202505;1;32,7804;32,7804;32,7804;Imóvel;;132;180;48;2015-05-20;;N
000766;202506;2;31,8024;26,15;28,9762;Imóvel;;132;180;48;2015-05-20;;N
000766;202507;1;29,0127;29,0127;29,0127;Imóvel;;132;180;48;2015-05-20;;N
000766;202508;2;12,8408;8,5633;10,70205;Imóvel;;132;180;48;2015-05-20;;N
000766;202509;2;30,558;23,8702;27,2141;Imóvel;;132;180;48;2015-05-20;;N
000766;202510;3;19,9569;5,0001;13,98016667;Imóvel;;132;180;48;2015-05-20;;N
000766;202511;2;20,194;10,4699;15,33195;Imóvel;;132;180;48;2015-05-20;;N
000766;202512;2;20,5;20,5;20,5;Imóvel;;132;180;48;2015-05-20;;N
000766;202601;2;21,216;12;16,608;Imóvel;;132;180;48;2015-05-20;;N
